property_uid,source,source_listing_id,url,colonia,alcaldia,price_mxn,area_m2,bedrooms,bathrooms,parking,floor,has_elevator,year_built,lat,lon,is_new_development,is_recovery,recovery_flags,first_seen,last_seen,price_per_m2,gross_yield,gross_yield_lo,gross_yield_hi,cap_rate,grm,discount_vs_colonia,rent_hat,rent_source,suspicious_cheap
7f007d73bd11c0a7,mudafy,14263914,https://mudafy.com.mx/propiedades/avenida-insurgentes-centro-0-departamento-en-venta-203313,,Cuauhtémoc,3000000,37.0,1,1.0,0,,,,19.4385591,-99.1559855,False,False,,2026-09-07,2026-09-07,81081.08,0.1148,0.0537,0.2455,0.0882,8.71,0.2447,28692.96,hedonic,False
f458d5c67c989533,mudafy,903250,https://mudafy.com.mx/propiedades/circuito-interior-melchor-ocampo-departamento-en-venta-275430,San Rafael,Cuauhtémoc,4608900,79.0,2,2.0,0,,,,19.4394622,-99.1673967,False,False,,2026-09-07,2026-09-07,58340.51,0.1156,0.0541,0.2473,0.0917,8.65,-0.0056,44414.87,hedonic,False
7159af7276ca7286,mudafy,373886,https://mudafy.com.mx/propiedades/prolongacion-paseo-de-la-reforma-489-santa-fe-zedec-santa-fe-ciudad-d-departamento-en-venta-587537,,Cuauhtémoc,4560000,70.0,1,1.0,0,,,,19.3770142,-99.2587179,False,False,,2026-09-07,2026-09-07,65142.86,0.1065,0.0498,0.2277,0.0832,9.39,0.0,40453.7,hedonic,False
56448068077e6087,mudafy,14179676,https://mudafy.com.mx/propiedades/calle-lago-guija-100-departamento-en-venta-087954,,Cuauhtémoc,3990000,100.0,2,2.0,0,,,,19.459138,-99.1944199,False,False,,2026-09-07,2026-09-07,39900.0,0.1517,0.0709,0.3244,0.1242,6.59,-0.3875,50429.39,hedonic,False
fa8700f691262052,mudafy,8936167,https://mudafy.com.mx/propiedades/avenida-paseo-de-la-reforma-400-departamento-en-venta-039492,,Cuauhtémoc,5215000,89.0,2,2.0,0,,,,19.3767475,-99.25884,False,False,,2026-09-07,2026-09-07,58595.51,0.109,0.051,0.2331,0.0861,9.18,-0.1005,47360.54,hedonic,False
982ea7f4bcd0555c,mudafy,12982034,https://mudafy.com.mx/propiedades/cerrada-claudio-arciniega-0-departamento-en-venta-767920,,Cuauhtémoc,4880000,101.0,2,2.0,0,,,,19.3677374,-99.1894874,False,False,,2026-09-07,2026-09-07,48316.83,0.1247,0.0583,0.2666,0.1003,8.02,-0.2583,50700.46,hedonic,False
5caeddfb6e1d472d,mudafy,759822,https://mudafy.com.mx/propiedades/boulevard-adolfo-lopez-mateos-2020-los-alpes-ciudad-de-mexico-cdmx-me-departamento-en-venta-057412,,Cuauhtémoc,5090333,81.42,1,1.0,0,,,,19.3576688,-99.1952096,False,False,,2026-09-07,2026-09-07,62519.44,0.1035,0.0484,0.2213,0.0809,9.67,-0.0403,43885.31,hedonic,False
a752a117f38f4e1f,mudafy,10459256,https://mudafy.com.mx/propiedades/boulevard-adolfo-lopez-mateos-departamento-en-venta-234819,,Cuauhtémoc,3600000,52.0,1,1.0,0,,,,19.3677573,-99.1914299,False,False,,2026-09-07,2026-09-07,69230.77,0.1149,0.0537,0.2457,0.0896,8.7,0.0628,34467.21,hedonic,False
e5751a720a0891bf,mudafy,6017541,https://mudafy.com.mx/propiedades/calle-moctezuma-departamento-en-venta-313354,,Cuauhtémoc,2700000,80.0,2,1.0,0,,,,19.3592037,-99.2486171,False,False,,2026-09-07,2026-09-07,33750.0,0.1977,0.0924,0.4228,0.1639,5.06,-0.4819,44485.6,hedonic,False
219f473ad0f239b2,mudafy,10546017,https://mudafy.com.mx/propiedades/lago-neuchatel-7-granada-ciudad-de-mexico-cdmx-mexico-departamento-en-venta-960914,,Cuauhtémoc,5928259,67.17,2,2.0,0,,,,19.4420241,-99.2012798,False,False,,2026-09-07,2026-09-07,88257.54,0.0824,0.0385,0.1762,0.0621,12.14,0.3548,40697.83,hedonic,False
45bd30f2611ec4ce,mudafy,13746187,https://mudafy.com.mx/propiedades/canalito-departamento-en-venta-130092,,Cuauhtémoc,4500000,97.76,2,2.0,0,,,,19.3387198,-99.2084734,False,False,,2026-09-07,2026-09-07,46031.1,0.1328,0.0621,0.2841,0.1075,7.53,-0.2934,49817.6,hedonic,False
8e46a994fbae0198,mudafy,903272,https://mudafy.com.mx/propiedades/circuito-interior-melchor-ocampo-departamento-en-venta-210074,San Rafael,Cuauhtémoc,4107000,70.0,2,2.0,0,,,,19.4394622,-99.1673967,False,False,,2026-09-07,2026-09-07,58671.43,0.1216,0.0569,0.26,0.0966,8.22,0.0,41612.85,hedonic,False
6936eee53ddfc540,mudafy,12737764,https://mudafy.com.mx/propiedades/calzada-de-tlalpan-departamento-en-venta-792475,,Cuauhtémoc,3880000,56.21,2,1.0,0,,,,19.3855813,-99.1388269,False,False,,2026-09-07,2026-09-07,69026.86,0.1138,0.0532,0.2433,0.089,8.79,0.0596,36782.31,hedonic,False
446b221132ef576b,mudafy,14263014,https://mudafy.com.mx/propiedades/avenida-insurgentes-sur-2239-departamento-en-venta-986695,,Cuauhtémoc,4990000,86.56,3,2.0,0,,,,19.3424398,-99.1896673,False,False,,2026-09-07,2026-09-07,57647.87,0.1148,0.0537,0.2456,0.0913,8.71,-0.1151,47745.15,hedonic,False
e592e2b64ab44f24,mudafy,13854160,https://mudafy.com.mx/propiedades/avenida-benjamin-franklin-0-departamento-en-venta-927820,,Cuauhtémoc,5400214,68.0,2,2.0,0,,,,19.4073236,-99.1833929,False,False,,2026-09-07,2026-09-07,79414.91,0.091,0.0426,0.1947,0.0697,10.98,0.2191,40968.01,hedonic,False
3d539749cbea82bd,mudafy,689364,https://mudafy.com.mx/propiedades/samahil-lote-en-venta-648280,,Cuauhtémoc,5850000,0.0,0,0.0,0,,,,19.2879682,-99.212749,False,False,,2026-09-07,2026-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34533.94,hedonic,False
