property_uid,source,source_listing_id,url,colonia,alcaldia,price_mxn,area_m2,bedrooms,bathrooms,parking,floor,has_elevator,year_built,lat,lon,is_new_development,is_recovery,recovery_flags,first_seen,last_seen,price_per_m2,gross_yield,gross_yield_lo,gross_yield_hi,cap_rate,grm,discount_vs_colonia,rent_hat,rent_source,suspicious_cheap
019379e8f5530494,mudafy,10546017,https://mudafy.com.mx/propiedades/lago-neuchatel-7-granada-ciudad-de-mexico-cdmx-mexico-departamento-en-venta-960914,,Cuauhtémoc,5928259,67.17,2,2.0,0,,,,19.443,-99.20100000000001,False,False,,2026-09-24,2026-09-24,88257.54,0.0788,0.04,0.1552,0.0588,12.69,0.4742,38944.15,hedonic,False
34d6d79094b5f50e,mudafy,14179676,https://mudafy.com.mx/propiedades/calle-lago-guija-100-departamento-en-venta-087954,,Cuauhtémoc,3990000,100.0,2,2.0,0,,,,19.458000000000002,-99.19500000000001,False,False,,2026-09-24,2026-09-24,39900.0,0.1473,0.0748,0.2901,0.1202,6.79,-0.3336,48986.3,hedonic,False
a4ed4724e0de5a2c,mudafy,903250,https://mudafy.com.mx/propiedades/circuito-interior-melchor-ocampo-departamento-en-venta-275430,San Rafael,Cuauhtémoc,4608900,79.0,2,2.0,0,,,,19.44,-99.168,False,False,,2026-09-24,2026-09-24,58340.51,0.1113,0.0565,0.2192,0.0877,8.98,-0.0382,42761.93,hedonic,False
1ad97552894f8341,mudafy,14308233,https://mudafy.com.mx/propiedades/hermosillo-25-departamento-en-venta-623013,,Cuauhtémoc,3231000,40.0,1,1.0,0,,,,19.401,-99.168,False,False,,2026-09-24,2026-09-24,80775.0,0.1072,0.0544,0.2111,0.0817,9.33,0.3492,28858.39,hedonic,False
77e99f6973d13e6d,mudafy,12507508,https://mudafy.com.mx/propiedades/calzada-melchor-ocampo-departamento-en-venta-059327,,Cuauhtémoc,6000000,92.0,2,2.0,0,,,,19.428,-99.174,False,False,,2026-09-24,2026-09-24,65217.39,0.0934,0.0474,0.1839,0.0723,10.71,0.0893,46687.28,hedonic,False
387ce16538340274,mudafy,373886,https://mudafy.com.mx/propiedades/prolongacion-paseo-de-la-reforma-489-santa-fe-zedec-santa-fe-ciudad-d-departamento-en-venta-587537,,Cuauhtémoc,4560000,70.0,1,1.0,0,,,,19.377,-99.258,False,False,,2026-09-24,2026-09-24,65142.86,0.1049,0.0532,0.2065,0.0817,9.54,0.0881,39845.75,hedonic,False
f406ef7cce59f174,mudafy,8639440,https://mudafy.com.mx/propiedades/carretera-mexico-toluca-departamento-en-venta-841589,,Cuauhtémoc,5850000,100.79,2,2.0,0,,,,19.365000000000002,-99.279,False,False,,2026-09-24,2026-09-24,58041.47,0.1009,0.0513,0.1988,0.0792,9.91,-0.0305,49209.03,hedonic,False
1d40dfa4c43aa427,mudafy,12982034,https://mudafy.com.mx/propiedades/cerrada-claudio-arciniega-0-departamento-en-venta-767920,,Cuauhtémoc,4880000,101.0,2,2.0,0,,,,19.368000000000002,-99.18900000000001,False,False,,2026-09-24,2026-09-24,48316.83,0.1212,0.0615,0.2386,0.0971,8.25,-0.193,49268.11,hedonic,False
a11da4a703e344c9,mudafy,10459256,https://mudafy.com.mx/propiedades/boulevard-adolfo-lopez-mateos-departamento-en-venta-234819,,Cuauhtémoc,3600000,52.0,1,1.0,0,,,,19.368000000000002,-99.19200000000001,False,False,,2026-09-24,2026-09-24,69230.77,0.1119,0.0568,0.2204,0.0868,8.94,0.1564,33570.64,hedonic,False
b16bab23b39a1dcf,mudafy,13854160,https://mudafy.com.mx/propiedades/avenida-benjamin-franklin-0-departamento-en-venta-927820,,Cuauhtémoc,5400214,68.0,2,2.0,0,,,,19.407,-99.183,False,False,,2026-09-24,2026-09-24,79414.91,0.0872,0.0443,0.1716,0.0661,11.47,0.3265,39220.85,hedonic,False
56dcf7f8e428b755,mudafy,759822,https://mudafy.com.mx/propiedades/boulevard-adolfo-lopez-mateos-2020-los-alpes-ciudad-de-mexico-cdmx-me-departamento-en-venta-057412,,Cuauhtémoc,5090333,81.42,1,1.0,0,,,,19.359,-99.19500000000001,False,False,,2026-09-24,2026-09-24,62519.44,0.1025,0.052,0.2018,0.08,9.76,0.0443,43472.95,hedonic,False
659200e206284676,mudafy,14263914,https://mudafy.com.mx/propiedades/avenida-insurgentes-centro-0-departamento-en-venta-203313,,Cuauhtémoc,3000000,37.0,1,1.0,0,,,,19.44,-99.156,False,False,,2026-09-24,2026-09-24,81081.08,0.1104,0.056,0.2173,0.0841,9.06,0.3543,27590.08,hedonic,False
4f9e33d4bfa4b436,mudafy,13746187,https://mudafy.com.mx/propiedades/canalito-departamento-en-venta-130092,,Cuauhtémoc,4500000,97.76,2,2.0,0,,,,19.338,-99.20700000000001,False,False,,2026-09-24,2026-09-24,46031.1,0.1289,0.0655,0.2539,0.1038,7.76,-0.2311,48350.69,hedonic,False
fb98d7ad87f2433d,mudafy,14089494,https://mudafy.com.mx/propiedades/avenida-antonio-rodriguez-0-departamento-en-venta-887458,,Cuauhtémoc,3850000,92.0,2,2.0,0,,,,19.377,-99.144,False,False,,2026-09-24,2026-09-24,41847.83,0.1455,0.0739,0.2866,0.1183,6.87,-0.301,46687.28,hedonic,False
b4c0042c9eaa3390,mudafy,12737764,https://mudafy.com.mx/propiedades/calzada-de-tlalpan-departamento-en-venta-792475,,Cuauhtémoc,3880000,56.21,2,1.0,0,,,,19.386,-99.138,False,False,,2026-09-24,2026-09-24,69026.86,0.111,0.0564,0.2185,0.0864,9.01,0.153,35879.34,hedonic,False
6398b8c5584fd594,mudafy,12942356,https://mudafy.com.mx/propiedades/napoles-0-departamento-en-venta-540448,Nápoles,Cuauhtémoc,3783786,35.0,1,1.0,0,,,,19.425,-99.159,False,False,,2026-09-24,2026-09-24,108108.17,0.0847,0.043,0.1669,0.0621,11.8,0.0,26720.22,hedonic,False
f1381645c9b4e3fd,mudafy,933246,https://mudafy.com.mx/propiedades/xola-621-codigo-2-del-valle-ciudad-de-mexico-cdmx-mexico-departamento-en-venta-045897,Del Valle,Cuauhtémoc,4681750,61.0,2,2.0,0,,,,19.398,-99.165,False,False,,2026-09-24,2026-09-24,76750.0,0.1224,0.0621,0.241,0.098,8.17,0.0003,47742.97,hedonic,False
b8a2d11ff5623e55,mudafy,6017541,https://mudafy.com.mx/propiedades/calle-moctezuma-departamento-en-venta-313354,,Cuauhtémoc,2700000,80.0,2,1.0,0,,,,19.359,-99.249,False,False,,2026-09-24,2026-09-24,33750.0,0.1954,0.0993,0.3849,0.1618,5.12,-0.4363,43975.15,hedonic,False
a2b1ad0a7ce66e1d,mudafy,9795969,https://mudafy.com.mx/propiedades/cercania-de-mixcoac-departamento-en-venta-894108,,Cuauhtémoc,4660000,108.0,3,2.0,0,,,,,,False,False,,2026-09-24,2026-09-24,43148.15,0.1348,0.0684,0.2654,0.1094,7.42,-0.2793,52328.3,hedonic,False
0689fa279a35e2a2,mudafy,812330,https://mudafy.com.mx/propiedades/calle-buenavista-condominio-en-venta-050640,,Cuauhtémoc,4690000,136.0,3,3.0,0,,,,19.302,-99.249,False,False,,2026-09-24,2026-09-24,34485.29,0.1498,0.0761,0.295,0.1233,6.68,-0.424,58539.85,hedonic,False
b9f7191081df0d40,mudafy,9040506,https://mudafy.com.mx/propiedades/avenida-revolucion-departamento-en-venta-784294,,Cuauhtémoc,4442000,77.85,2,2.0,0,,,,19.356,-99.18900000000001,False,False,,2026-09-24,2026-09-24,57058.45,0.1145,0.0582,0.2256,0.0905,8.73,-0.047,42401.96,hedonic,False
38a97e631aae93c4,mudafy,8563407,https://mudafy.com.mx/propiedades/prol-5-de-mayo-lomas-de-tarango-ciudad-de-mexico-cdmx-mexico-departamento-en-venta-806065,,Cuauhtémoc,4131000,69.0,2,1.0,0,,,,19.362000000000002,-99.21600000000001,False,False,,2026-09-24,2026-09-24,59869.57,0.1173,0.0596,0.231,0.0926,8.53,0.0,40380.61,hedonic,False
38c2eccfdf4399d3,mudafy,14794600,https://mudafy.com.mx/propiedades/avenida-division-del-norte-23-departamento-en-venta-966884,,Cuauhtémoc,4500000,98.0,2,2.0,0,,,,19.398,-99.171,False,False,,2026-09-24,2026-09-24,45918.37,0.1291,0.0656,0.2543,0.104,7.74,-0.233,48419.08,hedonic,False
56455398f221ecc9,mudafy,689364,https://mudafy.com.mx/propiedades/samahil-lote-en-venta-648280,,Cuauhtémoc,5850000,0.0,0,0.0,0,,,,19.287,-99.21300000000001,False,False,,2026-09-24,2026-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33537.71,hedonic,False
fdab8efe36671fe0,mudafy,10543158,https://mudafy.com.mx/propiedades/lago-neuchatel-0-departamento-en-venta-414488,,Cuauhtémoc,4714146,45.0,1,1.0,0,,,,19.443,-99.20100000000001,False,False,,2026-09-24,2026-09-24,104758.8,0.0786,0.0399,0.1548,0.0576,12.72,0.7498,30885.96,hedonic,False
d9e59b19f2c60495,mudafy,9885903,https://mudafy.com.mx/propiedades/carretera-mexico-toluca-departamento-en-venta-368300,,Cuauhtémoc,5886000,80.95,2,2.0,0,,,,19.362000000000002,-99.288,False,False,,2026-09-24,2026-09-24,72711.55,0.0884,0.0449,0.1741,0.0677,11.31,0.2145,43367.28,hedonic,False
a6467d8ad4c0d100,mudafy,12737770,https://mudafy.com.mx/propiedades/calzada-de-tlalpan-departamento-en-venta-532075,,Cuauhtémoc,4500000,67.12,2,2.0,0,,,,19.386,-99.138,False,False,,2026-09-24,2026-09-24,75983.31,0.0916,0.0465,0.1804,0.07,10.92,0.2691,38927.44,hedonic,False
