property_uid,source,source_listing_id,url,colonia,alcaldia,price_mxn,area_m2,bedrooms,bathrooms,parking,floor,has_elevator,year_built,lat,lon,is_new_development,is_recovery,recovery_flags,first_seen,last_seen,price_per_m2,gross_yield,gross_yield_lo,gross_yield_hi,cap_rate,grm,discount_vs_colonia,rent_hat,rent_source,suspicious_cheap
e2dbafb599bd199a,vivanuncios,150286754,https://www.vivanuncios.com.mx/a-venta-departamento/punta-sam/departamento-en-punta-sam/150286754?n_src=Listado&n_pills=Terraza&n_pg=1&n_pos=7,Punta Sam,Cancún,5000000,110,2,2,1,,,,,,False,False,,2026-07-01,2026-07-01,45454.55,0.112,0.0524,0.2391,0.0887,8.93,0.0,46649.38,hedonic,False
e011201b40a69883,vivanuncios,146612701,https://www.vivanuncios.com.mx/a-venta-departamento/aldea-zama/estrene-departamento-en-tulum-quintana-roo/146612701?n_src=Listado&n_pills=Alberca&n_pg=1&n_pos=14,Aldea Zama,Tulum,2500000,38,1,1,1,,,,,,False,False,,2026-07-01,2026-07-01,65789.47,0.1372,0.0642,0.293,0.1073,7.29,0.0,28582.75,hedonic,False
5764ac2ced508f6c,vivanuncios,146127767,https://www.vivanuncios.com.mx/a-venta-departamento/fraccionamiento-mayorazgo/departamento-en-venta-en-fracc-haus-paseo-altea-ex-hacienda-mayorazgo-puebla/146127767?n_src=Listado&n_pills=%C3%81rea+de+lavado&n_pg=1&n_pos=15,Fraccionamiento Mayorazgo,Puebla,1487000,61,1,1,1,,True,,,,False,False,,2026-07-01,2026-07-01,24377.05,0.2882,0.1349,0.6154,0.2403,3.47,0.0,35708.85,hedonic,False
e665f8264599dea5,vivanuncios,148024244,https://www.vivanuncios.com.mx/a-venta-departamento/campestre-churubusco/preventa-desarrollo-campestre-churubusco-5-min-metro-taxquena/148024244?n_src=Listado&n_pills=%C3%81rea+de+lavado&n_pg=1&n_pos=16,Campestre Churubusco,Coyoacán,4498583,73,2,2,1,,,,19.3436267,-99.1400513,True,False,,2026-07-01,2026-07-01,61624.42,0.1026,0.048,0.2191,0.0795,9.75,0.0,38467.73,hedonic,False
63f90bdc158522ab,vivanuncios,149574766,https://www.vivanuncios.com.mx/a-venta-departamento/playa-del-carmen/departamento-de-2-recamaras-en-playa-del-carmen-cerca-de-plaza-centro-maya-entrega-inmediata/149574766?n_src=Listado&n_pills=%C3%81rea+de+lavado&n_pg=1&n_pos=18,Playa del Carmen,Solidaridad,1948988,65,2,2,1,,,,,,False,False,,2026-07-01,2026-07-01,29984.43,0.2243,0.105,0.479,0.1851,4.46,-0.5369,36424.04,hedonic,True
b3e3ff8ca2779172,vivanuncios,145607201,https://www.vivanuncios.com.mx/a-venta-departamento/mexquitic-de-carmona/con-elevador-en-fuerteventura/145607201?n_src=Listado&n_pills=%C3%81rea+de+lavado&n_pg=1&n_pos=19,,Cuauhtémoc,1489000,63,1,1,0,,True,,,,True,False,,2026-07-01,2026-07-01,23634.92,0.2922,0.1368,0.624,0.2441,3.42,-0.5918,36254.79,hedonic,True
51777542d302c8ea,vivanuncios,145993649,https://www.vivanuncios.com.mx/a-venta-departamento/lomas-de-angelopolis/departamento-en-pre-venta-en-nubia-de-2-recamaras-con-amenidades/145993649?n_src=Listado&n_pills=Seguridad+privada&n_pg=1&n_pos=20,Lomas de Angelópolis,San Andrés Cholula,3050000,85,2,2,2,,,,,,False,False,,2026-07-01,2026-07-01,35882.35,0.1626,0.0761,0.3472,0.1324,6.15,0.0,41322.13,hedonic,False
93c36a41061fa2f6,vivanuncios,149411619,https://www.vivanuncios.com.mx/a-venta-departamento/roma-norte/departamento-en-roma-norte/149411619?n_src=Listado&n_pills=Seguridad+privada&n_pg=1&n_pos=23,Roma Norte,Cuauhtémoc,5198238,47,1,1,0,,,,19.4205778,-99.1591674,False,False,,2026-07-01,2026-07-01,110600.81,0.0729,0.0341,0.1557,0.0528,13.71,0.0,31587.91,hedonic,False
74f719a237b0d41c,vivanuncios,149249769,https://www.vivanuncios.com.mx/a-venta-departamento/playa-del-carmen/departamento-venta-playa-del-carmen-centro/149249769?n_src=Listado&n_pills=Terraza&n_pg=1&n_pos=24,Playa del Carmen,Solidaridad,3283900,33,1,1,0,,,,,,False,False,,2026-07-01,2026-07-01,99512.12,0.0977,0.0458,0.2087,0.0731,10.23,0.5369,26747.79,hedonic,False
d94b62a5f7b63ae2,vivanuncios,148287526,https://www.vivanuncios.com.mx/a-venta-departamento/la-campana/departamento-en-venta-en-cantalagua-juriquilla-queretaro/148287526?n_src=Listado&n_pills=Escuelas+cercanas&n_pg=1&n_pos=25,La Campana,Querétaro,3400000,159,2,2,2,,,,,,False,False,,2026-07-01,2026-07-01,21383.65,0.1958,0.0917,0.4182,0.1639,5.11,0.0,55475.17,hedonic,False
