property_uid,source,source_listing_id,url,colonia,alcaldia,price_mxn,area_m2,bedrooms,bathrooms,parking,floor,has_elevator,year_built,lat,lon,is_new_development,is_recovery,recovery_flags,first_seen,last_seen,price_per_m2,gross_yield,gross_yield_lo,gross_yield_hi,cap_rate,grm,discount_vs_colonia,rent_hat,rent_source,suspicious_cheap
7f007d73bd11c0a7,mudafy,14263914,https://mudafy.com.mx/propiedades/avenida-insurgentes-centro-0-departamento-en-venta-203313,,Cuauhtémoc,3190000,37.0,1,1.0,0,,,,19.4385591,-99.1559855,False,False,,2026-08-06,2026-08-06,86216.22,0.1018,0.0514,0.2017,0.0767,9.82,0.4846,27060.62,hedonic,False
56448068077e6087,mudafy,14179676,https://mudafy.com.mx/propiedades/calle-lago-guija-100-departamento-en-venta-087954,,Cuauhtémoc,3990000,100.0,2,2.0,0,,,,19.459138,-99.1944199,False,False,,2026-08-06,2026-08-06,39900.0,0.1443,0.0728,0.2858,0.1173,6.93,-0.3129,47971.35,hedonic,False
fa8700f691262052,mudafy,8936167,https://mudafy.com.mx/propiedades/avenida-paseo-de-la-reforma-400-departamento-en-venta-039492,,Cuauhtémoc,4950000,89.0,2,2.0,0,,,,19.3767475,-99.25884,False,False,,2026-08-06,2026-08-06,55617.98,0.1089,0.055,0.2158,0.0858,9.18,-0.0423,44933.66,hedonic,False
f458d5c67c989533,mudafy,903250,https://mudafy.com.mx/propiedades/circuito-interior-melchor-ocampo-departamento-en-venta-275430,San Rafael,Cuauhtémoc,4608900,79.0,2,2.0,0,,,,19.4394622,-99.1673967,False,False,,2026-08-06,2026-08-06,58340.51,0.1094,0.0552,0.2168,0.0859,9.14,-0.0028,42025.65,hedonic,False
c4bd49aa7cff97c3,mudafy,373886,https://mudafy.com.mx/propiedades/prolongacion-paseo-de-la-reforma-departamento-en-venta-404834,,Cuauhtémoc,4273412,72.15,2,2.0,0,,,,19.3770142,-99.2587179,False,False,,2026-08-06,2026-08-06,59229.55,0.1122,0.0566,0.2222,0.0881,8.92,0.0199,39939.46,hedonic,False
e592e2b64ab44f24,mudafy,13854160,https://mudafy.com.mx/propiedades/avenida-benjamin-franklin-0-departamento-en-venta-927820,,Cuauhtémoc,5097894,68.0,2,2.0,0,,,,19.4073236,-99.1833929,False,False,,2026-08-06,2026-08-06,74969.03,0.0909,0.0459,0.1802,0.0694,11.0,0.2909,38633.14,hedonic,False
982ea7f4bcd0555c,mudafy,12982034,https://mudafy.com.mx/propiedades/cerrada-claudio-arciniega-0-departamento-en-venta-767920,,Cuauhtémoc,4880000,101.0,2,2.0,0,,,,19.3677374,-99.1894874,False,False,,2026-08-06,2026-08-06,48316.83,0.1186,0.0599,0.235,0.0947,8.43,-0.168,48240.06,hedonic,False
a752a117f38f4e1f,mudafy,10459256,https://mudafy.com.mx/propiedades/boulevard-adolfo-lopez-mateos-departamento-en-venta-234819,,Cuauhtémoc,3600000,52.0,1,1.0,0,,,,19.3677573,-99.1914299,False,False,,2026-08-06,2026-08-06,69230.77,0.1092,0.0551,0.2163,0.0843,9.16,0.1921,32757.21,hedonic,False
164f264ed45fa7c4,mudafy,8974003,https://mudafy.com.mx/propiedades/lago-andromaco-departamento-en-venta-081557,,Cuauhtémoc,5900000,103.0,3,2.0,0,,,,19.4431346,-99.2007312,False,False,,2026-08-06,2026-08-06,57281.55,0.0981,0.0495,0.1943,0.0766,10.2,-0.0136,48215.38,hedonic,False
93d8578b4c18b8d3,mudafy,12507508,https://mudafy.com.mx/propiedades/calzada-melchor-ocampo-departamento-en-venta-059327,,Cuauhtémoc,6000000,92.0,2,2.0,0,,,,19.4288893,-99.1744417,False,False,,2026-08-06,2026-08-06,65217.39,0.0916,0.0462,0.1814,0.0706,10.92,0.123,45777.71,hedonic,False
23516885424f5ea6,mudafy,12942356,https://mudafy.com.mx/propiedades/napoles-0-departamento-en-venta-540448,Nápoles,Cuauhtémoc,3783786,35.0,1,1.0,0,,,,19.4249422,-99.1588449,False,False,,2026-08-06,2026-08-06,108108.17,0.0832,0.042,0.1648,0.0606,12.02,0.0,26229.51,hedonic,False
3815e8d209446e4f,mudafy,14304301,https://mudafy.com.mx/propiedades/rio-rhin-64-departamento-en-venta-999301,,Cuauhtémoc,4200000,100.0,2,1.0,0,,,,19.4309775,-99.1646894,False,False,,2026-08-06,2026-08-06,42000.0,0.1336,0.0674,0.2646,0.1077,7.49,-0.2768,46744.15,hedonic,False
5caeddfb6e1d472d,mudafy,759822,https://mudafy.com.mx/propiedades/boulevard-adolfo-lopez-mateos-2020-los-alpes-ciudad-de-mexico-cdmx-me-departamento-en-venta-057412,,Cuauhtémoc,5090333,81.42,1,1.0,0,,,,19.3576688,-99.1952096,False,False,,2026-08-06,2026-08-06,62519.44,0.0993,0.0501,0.1968,0.0771,10.07,0.0765,42132.61,hedonic,False
e5751a720a0891bf,mudafy,6017541,https://mudafy.com.mx/propiedades/calle-moctezuma-departamento-en-venta-313354,,Cuauhtémoc,2700000,80.0,2,1.0,0,,,,19.3592037,-99.2486171,False,False,,2026-08-06,2026-08-06,33750.0,0.1833,0.0925,0.3631,0.1506,5.46,-0.4188,41240.73,hedonic,False
8e46a994fbae0198,mudafy,903272,https://mudafy.com.mx/propiedades/circuito-interior-melchor-ocampo-departamento-en-venta-210074,San Rafael,Cuauhtémoc,4107000,70.0,2,2.0,0,,,,19.4394622,-99.1673967,False,False,,2026-08-06,2026-08-06,58671.43,0.1147,0.0579,0.2273,0.0902,8.72,0.0028,39266.93,hedonic,False
45bd30f2611ec4ce,mudafy,13746187,https://mudafy.com.mx/propiedades/canalito-departamento-en-venta-130092,,Cuauhtémoc,4650000,97.76,2,2.0,0,,,,19.3387198,-99.2084734,False,False,,2026-08-06,2026-08-06,47565.47,0.1222,0.0617,0.2422,0.0978,8.18,-0.1809,47365.15,hedonic,False
c12e93ed6b7fda28,mudafy,8639440,https://mudafy.com.mx/propiedades/carretera-mexico-toluca-departamento-en-venta-841589,,Cuauhtémoc,5850000,100.79,2,2.0,0,,,,19.3635317,-99.2797436,False,False,,2026-08-06,2026-08-06,58041.47,0.0988,0.0499,0.1958,0.0773,10.12,-0.0006,48183.73,hedonic,False
6936eee53ddfc540,mudafy,12737764,https://mudafy.com.mx/propiedades/calzada-de-tlalpan-departamento-en-venta-792475,,Cuauhtémoc,3880000,56.21,2,1.0,0,,,,19.3855813,-99.1388269,False,False,,2026-08-06,2026-08-06,69026.86,0.1046,0.0528,0.2073,0.0806,9.56,0.1886,33828.59,hedonic,False
3d539749cbea82bd,mudafy,689364,https://mudafy.com.mx/propiedades/samahil-lote-en-venta-648280,,Cuauhtémoc,5850000,0.0,0,0.0,0,,,,19.2879682,-99.212749,False,False,,2026-08-06,2026-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31676.89,hedonic,False
0384ffa551c2142d,mudafy,10897787,https://mudafy.com.mx/propiedades/avenida-paseo-de-la-reforma-400-departamento-en-venta-474508,,Cuauhtémoc,4007100,69.0,1,1.0,0,,,,19.3767475,-99.25884,False,False,,2026-08-06,2026-08-06,58073.91,0.115,0.058,0.2278,0.0903,8.7,0.0,38394.32,hedonic,False
c436ebb88600d55b,mudafy,13064703,https://mudafy.com.mx/propiedades/calle-yacatas-departamento-en-venta-890491,Narvarte,Cuauhtémoc,5599000,110.0,3,2.0,0,,,,19.3972307,-99.1553136,False,False,,2026-08-06,2026-08-06,50900.0,0.1072,0.0541,0.2124,0.0848,9.33,-0.1062,50028.25,hedonic,False
22607e0a97735169,mudafy,6380687,https://mudafy.com.mx/propiedades/carretera-mexico-toluca-departamento-en-venta-307046,,Cuauhtémoc,5990000,114.13,3,2.0,0,,,,19.3730092,-99.2687272,False,False,,2026-08-06,2026-08-06,52484.01,0.1023,0.0516,0.2027,0.0806,9.77,-0.0963,51074.13,hedonic,False
1b97746e3607bc71,mudafy,812330,https://mudafy.com.mx/propiedades/calle-buenavista-condominio-en-venta-050640,,Cuauhtémoc,4690000,136.0,3,3.0,0,,,,19.3031327,-99.2479669,False,False,,2026-08-06,2026-08-06,34485.29,0.148,0.0747,0.2932,0.1216,6.76,-0.4062,57835.81,hedonic,False
abc4b761ebb0e7fd,mudafy,9040506,https://mudafy.com.mx/propiedades/avenida-revolucion-departamento-en-venta-784294,,Cuauhtémoc,4442000,77.85,2,2.0,0,,,,19.3570894,-99.1894077,False,False,,2026-08-06,2026-08-06,57058.45,0.1126,0.0568,0.2231,0.0887,8.88,-0.0175,41681.13,hedonic,False
a859f35bea7acedc,mudafy,7338725,https://mudafy.com.mx/propiedades/santa-rosa-departamento-en-venta-052971,,Cuauhtémoc,3700000,67.0,2,2.0,0,,,,19.3095077,-99.1378122,False,False,,2026-08-06,2026-08-06,55223.88,0.1243,0.0627,0.2462,0.0984,8.05,-0.0491,38313.18,hedonic,False
dd77c65652c4fd3e,mudafy,12894090,https://mudafy.com.mx/propiedades/circuito-interior-avenida-rio-churubusco-0-casa-en-venta-513543,,Cuauhtémoc,5950000,126.0,2,1.0,0,,,,19.3575275,-99.1411931,False,False,,2026-08-06,2026-08-06,47222.22,0.1073,0.0542,0.2126,0.0852,9.32,-0.1869,53219.49,hedonic,False
add2903983e2de62,mudafy,12737770,https://mudafy.com.mx/propiedades/calzada-de-tlalpan-departamento-en-venta-532075,,Cuauhtémoc,4500000,67.12,2,2.0,0,,,,19.3855813,-99.1388269,False,False,,2026-08-06,2026-08-06,75983.31,0.0902,0.0456,0.1788,0.0687,11.08,0.3084,38351.68,hedonic,False
99d860a09d6e6ec8,mudafy,8563407,https://mudafy.com.mx/propiedades/prol-5-de-mayo-lomas-de-tarango-ciudad-de-mexico-cdmx-mexico-departamento-en-venta-806065,,Cuauhtémoc,4131000,69.0,2,1.0,0,,,,19.3609065,-99.2156956,False,False,,2026-08-06,2026-08-06,59869.57,0.1103,0.0557,0.2184,0.0861,9.07,0.0309,37954.6,hedonic,False
3fbd25b52aef9ab1,mudafy,933246,https://mudafy.com.mx/propiedades/xola-621-codigo-2-del-valle-ciudad-de-mexico-cdmx-mexico-departamento-en-venta-045897,Del Valle,Cuauhtémoc,4681750,61.0,2,2.0,0,,,,19.3967435,-99.1639185,False,False,,2026-08-06,2026-08-06,76750.0,0.0932,0.047,0.1846,0.071,10.73,0.0,36347.61,hedonic,False
add2903983e2de62,mudafy,12737768,https://mudafy.com.mx/propiedades/calzada-de-tlalpan-900-departamento-en-venta-008110,,Cuauhtémoc,5100000,67.12,2,2.0,0,,,,19.3855813,-99.1388269,False,False,,2026-08-06,2026-08-06,75983.31,0.0902,0.0456,0.1788,0.0687,11.08,0.3084,38351.68,hedonic,False
1b0f5becbe30b493,mudafy,12185044,https://mudafy.com.mx/propiedades/miguel-e-schultz-departamento-en-venta-438170,San Rafael,Cuauhtémoc,5188000,93.8,2,2.0,0,,,,19.4375426,-99.1608172,False,False,,2026-08-06,2026-08-06,55309.17,0.107,0.054,0.2121,0.0843,9.34,-0.0546,46278.35,hedonic,False
c6c1477f06e271c2,mudafy,9608146,https://mudafy.com.mx/propiedades/desierto-de-los-leones-departamento-en-venta-139750,,Cuauhtémoc,5300000,118.0,2,2.0,0,,,,19.3418988,-99.2290054,False,False,,2026-08-06,2026-08-06,44915.25,0.1192,0.0602,0.2361,0.0956,8.39,-0.2266,52642.11,hedonic,False
a73df512e8072663,mudafy,8449318,https://mudafy.com.mx/propiedades/carr-mexico-toluca-5440-granjas-palo-alto-ciudad-de-mexico-cdmx-mexic-departamento-en-venta-195139,,Cuauhtémoc,4670000,63.18,1,2.0,0,,,,19.3820459,-99.2532152,False,False,,2026-08-06,2026-08-06,73915.8,0.0964,0.0486,0.1909,0.074,10.38,0.2728,37500.67,hedonic,False
4374c6a7c421fef0,mudafy,452402,https://mudafy.com.mx/propiedades/calz-desierto-de-los-leones-5328-tetelpan-ciudad-de-mexico-cdmx-mexic-departamento-en-venta-561813,,Cuauhtémoc,3454700,71.8,2,2.0,0,,,,19.3386988,-99.2351791,False,False,,2026-08-06,2026-08-06,48115.6,0.1384,0.0698,0.2741,0.111,7.23,-0.1715,39830.59,hedonic,False
b1a5cdce1e650f14,mudafy,929963,https://mudafy.com.mx/propiedades/calle-jose-rosas-moreno-departamento-en-venta-624228,San Rafael,Cuauhtémoc,3629000,41.0,1,1.0,0,,,,19.4374624,-99.1618411,False,False,,2026-08-06,2026-08-06,88512.2,0.0948,0.0478,0.1878,0.0711,10.55,0.5129,28665.81,hedonic,False
6a910007c76a82f6,mudafy,14308233,https://mudafy.com.mx/propiedades/hermosillo-25-departamento-en-venta-623013,,Cuauhtémoc,3231000,40.0,1,1.0,0,,,,19.4021715,-99.16935,False,False,,2026-08-06,2026-08-06,80775.0,0.105,0.053,0.208,0.0797,9.52,0.3909,28271.2,hedonic,False
1980950c9a482c93,mudafy,189948,https://mudafy.com.mx/propiedades/prolongacion-paseo-de-la-reforma-departamento-en-venta-302937,,Cuauhtémoc,3830000,48.16,1,1.0,0,,,,19.3770142,-99.2587179,False,False,,2026-08-06,2026-08-06,79526.58,0.0983,0.0496,0.1948,0.0747,10.17,0.3694,31376.49,hedonic,False
58ba50815d6f139b,mudafy,9885903,https://mudafy.com.mx/propiedades/carretera-mexico-toluca-departamento-en-venta-368300,,Cuauhtémoc,5886000,80.95,2,2.0,0,,,,19.3616139,-99.2877613,False,False,,2026-08-06,2026-08-06,72711.55,0.0869,0.0438,0.1721,0.0662,11.51,0.2521,42604.85,hedonic,False
813147a1c4d4c21e,mudafy,7711612,https://mudafy.com.mx/propiedades/anillo-periferico-departamento-en-venta-848026,,Cuauhtémoc,5600000,72.2,2,2.0,0,,,,19.3168872,-99.2205385,False,False,,2026-08-06,2026-08-06,77562.33,0.0856,0.0432,0.1696,0.0649,11.68,0.3356,39955.0,hedonic,False
