property_uid,source,source_listing_id,url,colonia,alcaldia,price_mxn,area_m2,bedrooms,bathrooms,parking,floor,has_elevator,year_built,lat,lon,is_new_development,is_recovery,recovery_flags,first_seen,last_seen,price_per_m2,gross_yield,gross_yield_lo,gross_yield_hi,cap_rate,grm,discount_vs_colonia,rent_hat,rent_source,suspicious_cheap
019379e8f5530494,mudafy,10546017,https://mudafy.com.mx/propiedades/lago-neuchatel-7-granada-ciudad-de-mexico-cdmx-mexico-departamento-en-venta-960914,,Cuauhtémoc,5928259,67.17,2,2.0,0,,,,19.443,-99.20100000000001,False,False,,2026-09-20,2026-09-20,88257.54,0.0848,0.042,0.171,0.0643,11.8,0.3827,41878.87,hedonic,False
638e2d0eb00e5156,mudafy,14263014,https://mudafy.com.mx/propiedades/avenida-insurgentes-sur-2239-departamento-en-venta-986695,,Cuauhtémoc,4990000,86.56,3,2.0,0,,,,19.341,-99.18900000000001,False,False,,2026-09-20,2026-09-20,57647.87,0.1179,0.0584,0.2378,0.0942,8.48,-0.0969,49025.09,hedonic,False
a4ed4724e0de5a2c,mudafy,903250,https://mudafy.com.mx/propiedades/circuito-interior-melchor-ocampo-departamento-en-venta-275430,San Rafael,Cuauhtémoc,4608900,79.0,2,2.0,0,,,,19.44,-99.168,False,False,,2026-09-20,2026-09-20,58340.51,0.1211,0.06,0.2442,0.0967,8.26,-0.0056,46494.05,hedonic,False
34d6d79094b5f50e,mudafy,14179676,https://mudafy.com.mx/propiedades/calle-lago-guija-100-departamento-en-venta-087954,,Cuauhtémoc,3990000,100.0,2,2.0,0,,,,19.458000000000002,-99.19500000000001,False,False,,2026-09-20,2026-09-20,39900.0,0.1628,0.0807,0.3283,0.1344,6.14,-0.3749,54121.68,hedonic,False
c392e478ec2def49,mudafy,13064703,https://mudafy.com.mx/propiedades/calle-yacatas-departamento-en-venta-890491,Narvarte,Cuauhtémoc,5599000,110.0,3,2.0,0,,,,19.398,-99.156,False,False,,2026-09-20,2026-09-20,50900.0,0.1226,0.0608,0.2473,0.099,8.16,0.0,57212.32,hedonic,False
1ad97552894f8341,mudafy,14308233,https://mudafy.com.mx/propiedades/hermosillo-25-departamento-en-venta-623013,,Cuauhtémoc,3231000,40.0,1,1.0,0,,,,19.401,-99.168,False,False,,2026-09-20,2026-09-20,80775.0,0.1164,0.0577,0.2348,0.0903,8.59,0.2654,31347.55,hedonic,False
387ce16538340274,mudafy,373886,https://mudafy.com.mx/propiedades/prolongacion-paseo-de-la-reforma-489-santa-fe-zedec-santa-fe-ciudad-d-departamento-en-venta-587537,,Cuauhtémoc,4560000,70.0,1,1.0,0,,,,19.377,-99.258,False,False,,2026-09-20,2026-09-20,65142.86,0.1183,0.0587,0.2387,0.0941,8.45,0.0205,44960.25,hedonic,False
1d40dfa4c43aa427,mudafy,12982034,https://mudafy.com.mx/propiedades/cerrada-claudio-arciniega-0-departamento-en-venta-767920,,Cuauhtémoc,4880000,101.0,2,2.0,0,,,,19.368000000000002,-99.18900000000001,False,False,,2026-09-20,2026-09-20,48316.83,0.1339,0.0664,0.2702,0.1089,7.47,-0.2431,54469.85,hedonic,False
da950db06a68e3a1,mudafy,14304301,https://mudafy.com.mx/propiedades/rio-rhin-64-departamento-en-venta-999301,,Cuauhtémoc,4200000,100.0,2,1.0,0,,,,19.431,-99.165,False,False,,2026-09-20,2026-09-20,42000.0,0.1607,0.0797,0.3242,0.1328,6.22,-0.342,56246.78,hedonic,False
a11da4a703e344c9,mudafy,10459256,https://mudafy.com.mx/propiedades/boulevard-adolfo-lopez-mateos-departamento-en-venta-234819,,Cuauhtémoc,3600000,52.0,1,1.0,0,,,,19.368000000000002,-99.19200000000001,False,False,,2026-09-20,2026-09-20,69230.77,0.1237,0.0613,0.2496,0.0978,8.08,0.0846,37122.23,hedonic,False
b16bab23b39a1dcf,mudafy,13854160,https://mudafy.com.mx/propiedades/avenida-benjamin-franklin-0-departamento-en-venta-927820,,Cuauhtémoc,5400214,68.0,2,2.0,0,,,,19.407,-99.183,False,False,,2026-09-20,2026-09-20,79414.91,0.0938,0.0465,0.1892,0.0723,10.66,0.2441,42211.63,hedonic,False
4f9e33d4bfa4b436,mudafy,13746187,https://mudafy.com.mx/propiedades/canalito-departamento-en-venta-130092,,Cuauhtémoc,4500000,97.76,2,2.0,0,,,,19.338,-99.20700000000001,False,False,,2026-09-20,2026-09-20,46031.1,0.1422,0.0705,0.2869,0.1161,7.03,-0.2789,53337.26,hedonic,False
56dcf7f8e428b755,mudafy,759822,https://mudafy.com.mx/propiedades/boulevard-adolfo-lopez-mateos-2020-los-alpes-ciudad-de-mexico-cdmx-me-departamento-en-venta-057412,,Cuauhtémoc,5090333,81.42,1,1.0,0,,,,19.359,-99.19500000000001,False,False,,2026-09-20,2026-09-20,62519.44,0.1168,0.0579,0.2357,0.0933,8.56,-0.0205,49559.36,hedonic,False
659200e206284676,mudafy,14263914,https://mudafy.com.mx/propiedades/avenida-insurgentes-centro-0-departamento-en-venta-203313,,Cuauhtémoc,3000000,37.0,1,1.0,0,,,,19.44,-99.156,False,False,,2026-09-20,2026-09-20,81081.08,0.1192,0.0591,0.2405,0.0923,8.39,0.2702,29811.49,hedonic,False
fb98d7ad87f2433d,mudafy,14089494,https://mudafy.com.mx/propiedades/avenida-antonio-rodriguez-0-departamento-en-venta-887458,,Cuauhtémoc,3850000,92.0,2,2.0,0,,,,19.377,-99.144,False,False,,2026-09-20,2026-09-20,41847.83,0.1599,0.0793,0.3225,0.1315,6.26,-0.3444,51290.21,hedonic,False
0060e10af81315e0,mudafy,903272,https://mudafy.com.mx/propiedades/circuito-interior-melchor-ocampo-departamento-en-venta-210074,San Rafael,Cuauhtémoc,4107000,70.0,2,2.0,0,,,,19.44,-99.168,False,False,,2026-09-20,2026-09-20,58671.43,0.1257,0.0623,0.2535,0.1003,7.96,0.0,43007.6,hedonic,False
b4c0042c9eaa3390,mudafy,12737764,https://mudafy.com.mx/propiedades/calzada-de-tlalpan-departamento-en-venta-792475,,Cuauhtémoc,3880000,56.21,2,1.0,0,,,,19.386,-99.138,False,False,,2026-09-20,2026-09-20,69026.86,0.12,0.0595,0.2421,0.0948,8.33,0.0814,38803.04,hedonic,False
f406ef7cce59f174,mudafy,8639440,https://mudafy.com.mx/propiedades/carretera-mexico-toluca-departamento-en-venta-841589,,Cuauhtémoc,5850000,100.79,2,2.0,0,,,,19.365000000000002,-99.279,False,False,,2026-09-20,2026-09-20,58041.47,0.1116,0.0553,0.2251,0.089,8.96,-0.0907,54396.83,hedonic,False
6398b8c5584fd594,mudafy,12942356,https://mudafy.com.mx/propiedades/napoles-0-departamento-en-venta-540448,Nápoles,Cuauhtémoc,3783786,35.0,1,1.0,0,,,,19.425,-99.159,False,False,,2026-09-20,2026-09-20,108108.17,0.0912,0.0452,0.184,0.068,10.96,0.0,28762.78,hedonic,False
