property_uid,source,source_listing_id,url,colonia,alcaldia,price_mxn,area_m2,bedrooms,bathrooms,parking,floor,has_elevator,year_built,lat,lon,is_new_development,is_recovery,recovery_flags,first_seen,last_seen,price_per_m2,gross_yield,gross_yield_lo,gross_yield_hi,cap_rate,grm,discount_vs_colonia,rent_hat,rent_source,suspicious_cheap
f458d5c67c989533,mudafy,903250,https://mudafy.com.mx/propiedades/circuito-interior-melchor-ocampo-departamento-en-venta-275430,San Rafael,Cuauhtémoc,4608900,79.0,2,2.0,0,,,,19.4394622,-99.1673967,False,False,,2026-06-18,2026-06-18,58340.51,0.053,0.0265,0.106,0.0338,18.88,-0.0028,20346.14,hedonic,False
394245563258c456,mudafy,9974116,https://mudafy.com.mx/propiedades/fresnos-departamento-en-venta-104977,,Cuauhtémoc,3135000,58.97,2,1.0,0,,,,19.3486039,-99.2255263,False,False,,2026-06-18,2026-06-18,53162.63,0.1273,0.0636,0.2547,0.1,7.86,-0.0817,33244.1,hedonic,False
c4bd49aa7cff97c3,mudafy,373886,https://mudafy.com.mx/propiedades/prolongacion-paseo-de-la-reforma-departamento-en-venta-404834,,Cuauhtémoc,4273412,72.15,2,2.0,0,,,,19.3770142,-99.2587179,False,False,,2026-06-18,2026-06-18,59229.55,0.1039,0.0519,0.208,0.0805,9.63,0.0231,36999.13,hedonic,False
a485166de9624450,mudafy,12686960,https://mudafy.com.mx/propiedades/bahia-del-espiritu-santo-departamento-en-venta-308794,Verónica Anzúres,Cuauhtémoc,3750000,78.0,2,2.0,0,,,,19.4378924,-99.1746794,False,False,,2026-06-18,2026-06-18,48076.92,0.089,0.0444,0.1781,0.0659,11.24,0.0,27800.62,hedonic,False
164f264ed45fa7c4,mudafy,8974003,https://mudafy.com.mx/propiedades/lago-andromaco-departamento-en-venta-081557,,Cuauhtémoc,5900000,103.0,3,2.0,0,,,,19.4431346,-99.2007312,False,False,,2026-06-18,2026-06-18,57281.55,0.0909,0.0454,0.182,0.07,11.0,-0.0106,44695.77,hedonic,False
d04be4f3b658b102,mudafy,11927147,https://mudafy.com.mx/propiedades/navarra-departamento-en-venta-897278,,Cuauhtémoc,5700000,167.0,2,2.0,0,,,,19.3949738,-99.1455475,False,False,,2026-06-18,2026-06-18,34131.74,0.1219,0.0609,0.2439,0.0984,8.21,-0.4105,57885.99,hedonic,False
938a379a6680f8e1,mudafy,2572277,https://mudafy.com.mx/propiedades/laguna-tamiahua-departamento-en-venta-730330,,Cuauhtémoc,5463000,95.16,3,2.0,0,,,,19.4463241,-99.1725799,False,False,,2026-06-18,2026-06-18,57408.58,0.0941,0.047,0.1884,0.0726,10.62,-0.0084,42847.91,hedonic,False
a752a117f38f4e1f,mudafy,10459256,https://mudafy.com.mx/propiedades/boulevard-adolfo-lopez-mateos-departamento-en-venta-234819,,Cuauhtémoc,3600000,52.0,1,1.0,0,,,,19.3677573,-99.1914299,False,False,,2026-06-18,2026-06-18,69230.77,0.1037,0.0518,0.2076,0.0793,9.64,0.1958,31114.05,hedonic,False
c12e93ed6b7fda28,mudafy,8639440,https://mudafy.com.mx/propiedades/carretera-mexico-toluca-departamento-en-venta-841589,,Cuauhtémoc,5850000,100.79,2,2.0,0,,,,19.3635317,-99.2797436,False,False,,2026-06-18,2026-06-18,58041.47,0.0907,0.0453,0.1816,0.0697,11.02,0.0025,44219.97,hedonic,False
8e46a994fbae0198,mudafy,903272,https://mudafy.com.mx/propiedades/circuito-interior-melchor-ocampo-departamento-en-venta-210074,San Rafael,Cuauhtémoc,4107000,70.0,2,2.0,0,,,,19.4394622,-99.1673967,False,False,,2026-06-18,2026-06-18,58671.43,0.0557,0.0278,0.1116,0.0358,17.94,0.0028,19075.13,hedonic,False
c436ebb88600d55b,mudafy,13064703,https://mudafy.com.mx/propiedades/calle-yacatas-departamento-en-venta-890491,Narvarte,Cuauhtémoc,5780000,110.0,3,2.0,0,,,,19.3972307,-99.1553136,False,False,,2026-06-18,2026-06-18,52545.45,0.0606,0.0303,0.1213,0.0419,16.5,-0.0318,29188.83,hedonic,False
e5751a720a0891bf,mudafy,6017541,https://mudafy.com.mx/propiedades/calle-moctezuma-departamento-en-venta-313354,,Cuauhtémoc,2700000,80.0,2,1.0,0,,,,19.3592037,-99.2486171,False,False,,2026-06-18,2026-06-18,33750.0,0.1738,0.0868,0.348,0.1418,5.75,-0.417,39116.19,hedonic,False
3d539749cbea82bd,mudafy,689364,https://mudafy.com.mx/propiedades/samahil-lote-en-venta-648280,,Cuauhtémoc,5850000,0.0,0,0.0,0,,,,19.2879682,-99.212749,False,False,,2026-06-18,2026-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30443.65,hedonic,False
eb28c54918f8661e,mudafy,12979653,https://mudafy.com.mx/propiedades/narvarte-poniente-ciudad-de-mexico-cdmx-mexico-departamento-en-venta-918211,Narvarte,Cuauhtémoc,5880000,105.0,2,2.0,0,,,,19.3923907,-99.1580693,False,False,,2026-06-18,2026-06-18,56000.0,0.0582,0.0291,0.1164,0.0397,17.19,0.0318,28498.21,hedonic,False
fa8700f691262052,mudafy,8936167,https://mudafy.com.mx/propiedades/avenida-paseo-de-la-reforma-400-departamento-en-venta-039492,,Cuauhtémoc,4950000,89.0,2,2.0,0,,,,19.3767475,-99.25884,False,False,,2026-06-18,2026-06-18,55617.98,0.1003,0.0501,0.2008,0.0779,9.97,-0.0393,41381.37,hedonic,False
982ea7f4bcd0555c,mudafy,12982034,https://mudafy.com.mx/propiedades/cerrada-claudio-arciniega-0-departamento-en-venta-767920,,Cuauhtémoc,4880000,101.0,2,2.0,0,,,,19.3677374,-99.1894874,False,False,,2026-06-18,2026-06-18,48316.83,0.1089,0.0544,0.2179,0.0857,9.19,-0.1654,44269.08,hedonic,False
93d8578b4c18b8d3,mudafy,12507508,https://mudafy.com.mx/propiedades/calzada-melchor-ocampo-departamento-en-venta-059327,,Cuauhtémoc,6000000,92.0,2,2.0,0,,,,19.4288893,-99.1744417,False,False,,2026-06-18,2026-06-18,65217.39,0.0842,0.0421,0.1686,0.0639,11.87,0.1265,42119.52,hedonic,False
1b97746e3607bc71,mudafy,812330,https://mudafy.com.mx/propiedades/calle-buenavista-condominio-en-venta-050640,,Cuauhtémoc,4690000,136.0,3,3.0,0,,,,19.3031327,-99.2479669,False,False,,2026-06-18,2026-06-18,34485.29,0.1326,0.0662,0.2653,0.1074,7.54,-0.4043,51807.68,hedonic,False
6936eee53ddfc540,mudafy,12737764,https://mudafy.com.mx/propiedades/calzada-de-tlalpan-departamento-en-venta-792475,,Cuauhtémoc,3880000,56.21,2,1.0,0,,,,19.3855813,-99.1388269,False,False,,2026-06-18,2026-06-18,69026.86,0.1002,0.0501,0.2006,0.0765,9.98,0.1923,32405.02,hedonic,False
004e0ac892a7374d,mudafy,10897790,https://mudafy.com.mx/propiedades/avenida-insurgentes-centro-departamento-en-venta-977310,Tabacalera,Cuauhtémoc,3200000,37.0,1,1.0,0,,,,19.4385674,-99.155983,False,False,,2026-06-18,2026-06-18,86486.49,0.075,0.0375,0.1502,0.052,13.33,0.0,20007.62,hedonic,False
45bd30f2611ec4ce,mudafy,13746187,https://mudafy.com.mx/propiedades/canalito-83-progreso-ciudad-de-mexico-cdmx-mexico-departamento-en-venta-555812,,Cuauhtémoc,4700000,97.76,2,2.0,0,,,,19.3387198,-99.2084734,False,False,,2026-06-18,2026-06-18,48076.92,0.1111,0.0555,0.2224,0.0876,9.0,-0.1696,43505.95,hedonic,False
