property_uid,source,source_listing_id,url,colonia,alcaldia,price_mxn,area_m2,bedrooms,bathrooms,parking,floor,has_elevator,year_built,lat,lon,is_new_development,is_recovery,recovery_flags,first_seen,last_seen,price_per_m2,gross_yield,gross_yield_lo,gross_yield_hi,cap_rate,grm,discount_vs_colonia,rent_hat,rent_source,suspicious_cheap
019379e8f5530494,mudafy,10546017,https://mudafy.com.mx/propiedades/lago-neuchatel-7-granada-ciudad-de-mexico-cdmx-mexico-departamento-en-venta-960914,,Cuauhtémoc,5928259,67.17,2,2.0,0,,,,19.443,-99.20100000000001,False,False,,2026-09-12,2026-09-12,88257.54,0.0824,0.0385,0.1762,0.0621,12.14,0.3548,40697.83,hedonic,False
a4ed4724e0de5a2c,mudafy,903250,https://mudafy.com.mx/propiedades/circuito-interior-melchor-ocampo-departamento-en-venta-275430,San Rafael,Cuauhtémoc,4608900,79.0,2,2.0,0,,,,19.44,-99.168,False,False,,2026-09-12,2026-09-12,58340.51,0.1156,0.0541,0.2473,0.0917,8.65,-0.0056,44414.87,hedonic,False
387ce16538340274,mudafy,373886,https://mudafy.com.mx/propiedades/prolongacion-paseo-de-la-reforma-489-santa-fe-zedec-santa-fe-ciudad-d-departamento-en-venta-587537,,Cuauhtémoc,4560000,70.0,1,1.0,0,,,,19.377,-99.258,False,False,,2026-09-12,2026-09-12,65142.86,0.1065,0.0498,0.2277,0.0832,9.39,0.0,40453.7,hedonic,False
34d6d79094b5f50e,mudafy,14179676,https://mudafy.com.mx/propiedades/calle-lago-guija-100-departamento-en-venta-087954,,Cuauhtémoc,3990000,100.0,2,2.0,0,,,,19.458000000000002,-99.19500000000001,False,False,,2026-09-12,2026-09-12,39900.0,0.1517,0.0709,0.3244,0.1242,6.59,-0.3875,50429.39,hedonic,False
1ad97552894f8341,mudafy,14308233,https://mudafy.com.mx/propiedades/hermosillo-25-departamento-en-venta-623013,,Cuauhtémoc,3231000,40.0,1,1.0,0,,,,19.401,-99.168,False,False,,2026-09-12,2026-09-12,80775.0,0.1111,0.052,0.2377,0.0854,9.0,0.24,29923.82,hedonic,False
1d40dfa4c43aa427,mudafy,12982034,https://mudafy.com.mx/propiedades/cerrada-claudio-arciniega-0-departamento-en-venta-767920,,Cuauhtémoc,4880000,101.0,2,2.0,0,,,,19.368000000000002,-99.18900000000001,False,False,,2026-09-12,2026-09-12,48316.83,0.1247,0.0583,0.2666,0.1003,8.02,-0.2583,50700.46,hedonic,False
a11da4a703e344c9,mudafy,10459256,https://mudafy.com.mx/propiedades/boulevard-adolfo-lopez-mateos-departamento-en-venta-234819,,Cuauhtémoc,3600000,52.0,1,1.0,0,,,,19.368000000000002,-99.19200000000001,False,False,,2026-09-12,2026-09-12,69230.77,0.1149,0.0537,0.2457,0.0896,8.7,0.0628,34467.21,hedonic,False
56dcf7f8e428b755,mudafy,759822,https://mudafy.com.mx/propiedades/boulevard-adolfo-lopez-mateos-2020-los-alpes-ciudad-de-mexico-cdmx-me-departamento-en-venta-057412,,Cuauhtémoc,5090333,81.42,1,1.0,0,,,,19.359,-99.19500000000001,False,False,,2026-09-12,2026-09-12,62519.44,0.1035,0.0484,0.2213,0.0809,9.67,-0.0403,43885.31,hedonic,False
4f9e33d4bfa4b436,mudafy,13746187,https://mudafy.com.mx/propiedades/canalito-departamento-en-venta-130092,,Cuauhtémoc,4500000,97.76,2,2.0,0,,,,19.338,-99.20700000000001,False,False,,2026-09-12,2026-09-12,46031.1,0.1328,0.0621,0.2841,0.1075,7.53,-0.2934,49817.6,hedonic,False
b4c0042c9eaa3390,mudafy,12737764,https://mudafy.com.mx/propiedades/calzada-de-tlalpan-departamento-en-venta-792475,,Cuauhtémoc,3880000,56.21,2,1.0,0,,,,19.386,-99.138,False,False,,2026-09-12,2026-09-12,69026.86,0.1138,0.0532,0.2433,0.089,8.79,0.0596,36782.31,hedonic,False
f406ef7cce59f174,mudafy,8639440,https://mudafy.com.mx/propiedades/carretera-mexico-toluca-departamento-en-venta-841589,,Cuauhtémoc,5850000,100.79,2,2.0,0,,,,19.365000000000002,-99.279,False,False,,2026-09-12,2026-09-12,58041.47,0.1039,0.0486,0.2222,0.0819,9.63,-0.109,50643.64,hedonic,False
0060e10af81315e0,mudafy,903272,https://mudafy.com.mx/propiedades/circuito-interior-melchor-ocampo-departamento-en-venta-210074,San Rafael,Cuauhtémoc,4107000,70.0,2,2.0,0,,,,19.44,-99.168,False,False,,2026-09-12,2026-09-12,58671.43,0.1216,0.0569,0.26,0.0966,8.22,0.0,41612.85,hedonic,False
b8a2d11ff5623e55,mudafy,6017541,https://mudafy.com.mx/propiedades/calle-moctezuma-departamento-en-venta-313354,,Cuauhtémoc,2700000,80.0,2,1.0,0,,,,19.359,-99.249,False,False,,2026-09-12,2026-09-12,33750.0,0.1977,0.0924,0.4228,0.1639,5.06,-0.4819,44485.6,hedonic,False
77e99f6973d13e6d,mudafy,12507508,https://mudafy.com.mx/propiedades/calzada-melchor-ocampo-departamento-en-venta-059327,,Cuauhtémoc,6000000,92.0,2,2.0,0,,,,19.428,-99.174,False,False,,2026-09-12,2026-09-12,65217.39,0.0964,0.0451,0.2062,0.0751,10.37,0.0011,48214.06,hedonic,False
b16bab23b39a1dcf,mudafy,13854160,https://mudafy.com.mx/propiedades/avenida-benjamin-franklin-0-departamento-en-venta-927820,,Cuauhtémoc,5400214,68.0,2,2.0,0,,,,19.407,-99.183,False,False,,2026-09-12,2026-09-12,79414.91,0.091,0.0426,0.1947,0.0697,10.98,0.2191,40968.01,hedonic,False
0689fa279a35e2a2,mudafy,812330,https://mudafy.com.mx/propiedades/calle-buenavista-condominio-en-venta-050640,,Cuauhtémoc,4690000,136.0,3,3.0,0,,,,19.302,-99.249,False,False,,2026-09-12,2026-09-12,34485.29,0.1566,0.0732,0.335,0.1296,6.38,-0.4706,61220.86,hedonic,False
38a97e631aae93c4,mudafy,8563407,https://mudafy.com.mx/propiedades/prol-5-de-mayo-lomas-de-tarango-ciudad-de-mexico-cdmx-mexico-departamento-en-venta-806065,,Cuauhtémoc,4131000,69.0,2,1.0,0,,,,19.362000000000002,-99.21600000000001,False,False,,2026-09-12,2026-09-12,59869.57,0.1193,0.0558,0.2552,0.0945,8.38,-0.0809,41077.92,hedonic,False
b9f7191081df0d40,mudafy,9040506,https://mudafy.com.mx/propiedades/avenida-revolucion-departamento-en-venta-784294,,Cuauhtémoc,4442000,77.85,2,2.0,0,,,,19.356,-99.18900000000001,False,False,,2026-09-12,2026-09-12,57058.45,0.119,0.0557,0.2546,0.0946,8.4,-0.1241,44065.36,hedonic,False
56455398f221ecc9,mudafy,689364,https://mudafy.com.mx/propiedades/samahil-lote-en-venta-648280,,Cuauhtémoc,5850000,0.0,0,0.0,0,,,,19.287,-99.21300000000001,False,False,,2026-09-12,2026-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34533.94,hedonic,False
638e2d0eb00e5156,mudafy,14263014,https://mudafy.com.mx/propiedades/avenida-insurgentes-sur-2239-departamento-en-venta-986695,,Cuauhtémoc,4990000,86.56,3,2.0,0,,,,19.341,-99.18900000000001,False,False,,2026-09-12,2026-09-12,57647.87,0.1148,0.0537,0.2456,0.0913,8.71,-0.1151,47745.15,hedonic,False
659200e206284676,mudafy,14263914,https://mudafy.com.mx/propiedades/avenida-insurgentes-centro-0-departamento-en-venta-203313,,Cuauhtémoc,3000000,37.0,1,1.0,0,,,,19.44,-99.156,False,False,,2026-09-12,2026-09-12,81081.08,0.1148,0.0537,0.2455,0.0882,8.71,0.2447,28692.96,hedonic,False
c392e478ec2def49,mudafy,13064703,https://mudafy.com.mx/propiedades/calle-yacatas-departamento-en-venta-890491,Narvarte,Cuauhtémoc,5599000,110.0,3,2.0,0,,,,19.398,-99.156,False,False,,2026-09-12,2026-09-12,50900.0,0.1164,0.0544,0.249,0.0933,8.59,0.0,54325.25,hedonic,False
6398b8c5584fd594,mudafy,12942356,https://mudafy.com.mx/propiedades/napoles-0-departamento-en-venta-540448,Nápoles,Cuauhtémoc,3783786,35.0,1,1.0,0,,,,19.425,-99.159,False,False,,2026-09-12,2026-09-12,108108.17,0.0883,0.0413,0.1889,0.0654,11.32,0.0,27846.64,hedonic,False
a6467d8ad4c0d100,mudafy,12737770,https://mudafy.com.mx/propiedades/calzada-de-tlalpan-departamento-en-venta-532075,,Cuauhtémoc,4500000,67.12,2,2.0,0,,,,19.386,-99.138,False,False,,2026-09-12,2026-09-12,75983.31,0.0957,0.0448,0.2047,0.0738,10.45,0.1664,40681.51,hedonic,False
fef0c3174b4238cc,mudafy,8449318,https://mudafy.com.mx/propiedades/carr-mexico-toluca-5440-granjas-palo-alto-ciudad-de-mexico-cdmx-mexic-departamento-en-venta-195139,,Cuauhtémoc,4670000,63.18,1,2.0,0,,,,19.383,-99.252,False,False,,2026-09-12,2026-09-12,73915.8,0.0989,0.0462,0.2115,0.0763,10.11,0.1347,38479.14,hedonic,False
4368983d81678636,mudafy,12791140,https://mudafy.com.mx/propiedades/avenida-emperadores-departamento-en-venta-958621,,Cuauhtémoc,4337000,71.46,2,2.0,0,,,,19.365000000000002,-99.141,False,False,,2026-09-12,2026-09-12,60691.3,0.1164,0.0544,0.249,0.0921,8.59,-0.0683,42078.23,hedonic,False
